"Abstimmungs_Datum","Nr_Politische_Ebene","Name_Politische_Ebene","Abstimmungs_Text","Nr_Resultat_Gebiet","Name_Resultat_Gebiet","Nr_Wahlkreis_StZH","Name_Wahlkreis_StZH","Stimmberechtigt","Ja","Nein","Stimmbeteiligung (%)","Ja (%)","Nein (%)","StaendeJa","StaendeNein"
"2015-03-08",3,"Stadt Zürich","Kehrichtheizkraftwerk Hagenholz, Metallrückgewinnung aus Kehrichtschlacke, Anpassung der Anlagen für den Schlackeaustrag, Objektkredit von 38,9 Millionen Franken",3,"Stadt Zürich",9,"Kreis 11",35906.0,11178,1204,35.2,90.3,9.7,"",""
"2014-11-30",2,"Kanton Zürich","A: Kantonale Volksinitiative: «Mehr Qualität im Unterricht dank kleinerer Klassen (Klassengrössen-Initiative)»",3,"Stadt Zürich",6,"Kreis 7+8",30256.0,6094,11709,60.41,34.2,65.8,"",""
"2014-11-30",3,"Stadt Zürich","Zürcher Ausnüchterungs- und Betreuungsstelle (ZAB), Erlass einer Verordnung für die definitive Einrichtung",3,"Stadt Zürich",9,"Kreis 11",35979.0,10362,5360,44.8,65.9,34.1,"",""
"2014-11-30",3,"Stadt Zürich","Zürcher Ausnüchterungs- und Betreuungsstelle (ZAB), Erlass einer Verordnung für die definitive Einrichtung",3,"Stadt Zürich",10,"Kreis 12",14559.0,3564,1782,37.4,66.7,33.3,"",""
"2014-11-30",2,"Kanton Zürich","A: Kantonale Volksinitiative: «Mehr Qualität im Unterricht dank kleinerer Klassen (Klassengrössen-Initiative)»",2,"Kanton Zürich","","",877758.0,143380,272446,49.74,34.5,65.5,"",""
"2014-11-30",2,"Kanton Zürich","A: Kantonale Volksinitiative: «Mehr Qualität im Unterricht dank kleinerer Klassen (Klassengrössen-Initiative)»",3,"Stadt Zürich","","",222532.0,41833,66256,50.68,38.7,61.3,"",""
"2014-11-30",2,"Kanton Zürich","A: Kantonale Volksinitiative: «Mehr Qualität im Unterricht dank kleinerer Klassen (Klassengrössen-Initiative)»",3,"Stadt Zürich",4,"Kreis 4+5",22502.0,4175,6271,48.62,40.0,60.0,"",""
"2014-11-30",2,"Kanton Zürich","A: Kantonale Volksinitiative: «Mehr Qualität im Unterricht dank kleinerer Klassen (Klassengrössen-Initiative)»",3,"Stadt Zürich",2,"Kreis 1+2",22020.0,3968,7037,52.38,36.1,63.9,"",""
"2014-11-30",2,"Kanton Zürich","A: Kantonale Volksinitiative: «Mehr Qualität im Unterricht dank kleinerer Klassen (Klassengrössen-Initiative)»",3,"Stadt Zürich",3,"Kreis 3",27198.0,5654,7532,50.82,42.9,57.1,"",""
"2014-11-30",2,"Kanton Zürich","A: Kantonale Volksinitiative: «Mehr Qualität im Unterricht dank kleinerer Klassen (Klassengrössen-Initiative)»",3,"Stadt Zürich",5,"Kreis 6",18277.0,3894,6379,58.7,37.9,62.1,"",""
"2014-11-30",3,"Stadt Zürich","Zürcher Ausnüchterungs- und Betreuungsstelle (ZAB), Erlass einer Verordnung für die definitive Einrichtung",3,"Stadt Zürich",7,"Kreis 9",28588.0,8689,4326,46.5,66.8,33.2,"",""
"2014-11-30",3,"Stadt Zürich","Zürcher Ausnüchterungs- und Betreuungsstelle (ZAB), Erlass einer Verordnung für die definitive Einrichtung",3,"Stadt Zürich",8,"Kreis 10",23153.0,8454,4512,57.6,65.2,34.8,"",""
"2014-11-30",2,"Kanton Zürich","Kantonale Volksinitiative «Bahnhof Stadelhofen: pünktlich und zuverlässig»",3,"Stadt Zürich",10,"Kreis 12",14559.0,2131,3182,37.74,40.1,59.9,"",""
"2014-11-30",3,"Stadt Zürich","Zürcher Ausnüchterungs- und Betreuungsstelle (ZAB), Erlass einer Verordnung für die definitive Einrichtung",3,"Stadt Zürich",6,"Kreis 7+8",30256.0,12015,5859,60.6,67.2,32.8,"",""
"2014-11-30",3,"Stadt Zürich","Zürcher Ausnüchterungs- und Betreuungsstelle (ZAB), Erlass einer Verordnung für die definitive Einrichtung",3,"Stadt Zürich",5,"Kreis 6",18277.0,7363,3096,59.0,70.4,29.6,"",""
"2014-11-30",3,"Stadt Zürich","Zürcher Ausnüchterungs- und Betreuungsstelle (ZAB), Erlass einer Verordnung für die definitive Einrichtung",3,"Stadt Zürich",4,"Kreis 4+5",22502.0,7010,3604,48.8,66.0,34.0,"",""
"2014-11-30",3,"Stadt Zürich","Zürcher Ausnüchterungs- und Betreuungsstelle (ZAB), Erlass einer Verordnung für die definitive Einrichtung",3,"Stadt Zürich",3,"Kreis 3",27198.0,9198,4292,51.1,68.2,31.8,"",""
"2014-11-30",3,"Stadt Zürich","Zürcher Ausnüchterungs- und Betreuungsstelle (ZAB), Erlass einer Verordnung für die definitive Einrichtung",3,"Stadt Zürich",2,"Kreis 1+2",22020.0,7464,3824,52.6,66.1,33.9,"",""
"2014-11-30",3,"Stadt Zürich","Zürcher Ausnüchterungs- und Betreuungsstelle (ZAB), Erlass einer Verordnung für die definitive Einrichtung",3,"Stadt Zürich","","",222532.0,74119,36655,51.1,66.9,33.1,"",""
"2014-11-30",2,"Kanton Zürich","A: Kantonale Volksinitiative: «Mehr Qualität im Unterricht dank kleinerer Klassen (Klassengrössen-Initiative)»",3,"Stadt Zürich",8,"Kreis 10",23153.0,4785,7868,57.05,37.8,62.2,"",""
"2014-11-30",2,"Kanton Zürich","Kantonale Volksinitiative «Bahnhof Stadelhofen: pünktlich und zuverlässig»",3,"Stadt Zürich",9,"Kreis 11",35979.0,5818,10020,45.52,36.7,63.3,"",""
"2014-11-30",2,"Kanton Zürich","Kantonale Volksinitiative «Bahnhof Stadelhofen: pünktlich und zuverlässig»",3,"Stadt Zürich",8,"Kreis 10",23153.0,4050,8858,58.29,31.4,68.6,"",""
"2014-11-30",2,"Kanton Zürich","Kantonale Volksinitiative «Bahnhof Stadelhofen: pünktlich und zuverlässig»",3,"Stadt Zürich",7,"Kreis 9",28588.0,4619,8415,47.21,35.4,64.6,"",""
"2014-11-30",2,"Kanton Zürich","Kantonale Volksinitiative «Bahnhof Stadelhofen: pünktlich und zuverlässig»",3,"Stadt Zürich",6,"Kreis 7+8",30256.0,5561,12544,61.97,30.7,69.3,"",""
"2014-11-30",2,"Kanton Zürich","A: Kantonale Volksinitiative: «Mehr Qualität im Unterricht dank kleinerer Klassen (Klassengrössen-Initiative)»",3,"Stadt Zürich",7,"Kreis 9",28588.0,5025,7388,45.58,40.5,59.5,"",""
"2014-11-30",2,"Kanton Zürich","B: Gegenvorschlag des Kantonsrates Lehrpersonalgesetz (LPG) (Änderung vom 30. Juni 2014; Verringerung der durchschnittlichen Klassengrösse) ",3,"Stadt Zürich",5,"Kreis 6",18277.0,6363,3535,58.7,64.3,35.7,"",""
"2014-11-30",2,"Kanton Zürich","A: Kantonale Volksinitiative: «Mehr Qualität im Unterricht dank kleinerer Klassen (Klassengrössen-Initiative)»",3,"Stadt Zürich",9,"Kreis 11",35979.0,5989,9285,44.28,39.2,60.8,"",""
"2014-11-30",2,"Kanton Zürich","C. Stichfrage: Falls die Vorlagen A und B angenommen werden: Welche Vorlage soll in Kraft treten? (""Ja""= Vorlage A).",3,"Stadt Zürich","","",222532.0,34676,62667,50.68,35.6,64.4,"",""
"2014-11-30",2,"Kanton Zürich","Kantonale Volksinitiative «Bahnhof Stadelhofen: pünktlich und zuverlässig»",3,"Stadt Zürich",4,"Kreis 4+5",22502.0,4061,6650,50.38,37.9,62.1,"",""
"2014-11-30",2,"Kanton Zürich","C. Stichfrage: Falls die Vorlagen A und B angenommen werden: Welche Vorlage soll in Kraft treten? (""Ja""= Vorlage A).",3,"Stadt Zürich",10,"Kreis 12",14559.0,1894,2443,36.49,43.7,56.3,"",""
"2014-11-30",2,"Kanton Zürich","C. Stichfrage: Falls die Vorlagen A und B angenommen werden: Welche Vorlage soll in Kraft treten? (""Ja""= Vorlage A).",3,"Stadt Zürich",9,"Kreis 11",35979.0,5101,8566,44.28,37.3,62.7,"",""
"2014-11-30",2,"Kanton Zürich","C. Stichfrage: Falls die Vorlagen A und B angenommen werden: Welche Vorlage soll in Kraft treten? (""Ja""= Vorlage A).",3,"Stadt Zürich",8,"Kreis 10",23153.0,3696,7724,57.05,32.4,67.6,"",""
"2014-11-30",2,"Kanton Zürich","C. Stichfrage: Falls die Vorlagen A und B angenommen werden: Welche Vorlage soll in Kraft treten? (""Ja""= Vorlage A).",3,"Stadt Zürich",7,"Kreis 9",28588.0,4295,6649,45.58,39.2,60.8,"",""
"2014-11-30",2,"Kanton Zürich","C. Stichfrage: Falls die Vorlagen A und B angenommen werden: Welche Vorlage soll in Kraft treten? (""Ja""= Vorlage A).",3,"Stadt Zürich",6,"Kreis 7+8",30256.0,4766,11149,60.41,29.9,70.1,"",""
"2014-11-30",2,"Kanton Zürich","C. Stichfrage: Falls die Vorlagen A und B angenommen werden: Welche Vorlage soll in Kraft treten? (""Ja""= Vorlage A).",3,"Stadt Zürich",5,"Kreis 6",18277.0,3203,6278,58.7,33.8,66.2,"",""
"2014-11-30",2,"Kanton Zürich","C. Stichfrage: Falls die Vorlagen A und B angenommen werden: Welche Vorlage soll in Kraft treten? (""Ja""= Vorlage A).",3,"Stadt Zürich",4,"Kreis 4+5",22502.0,3875,5787,48.62,40.1,59.9,"",""
"2014-11-30",2,"Kanton Zürich","C. Stichfrage: Falls die Vorlagen A und B angenommen werden: Welche Vorlage soll in Kraft treten? (""Ja""= Vorlage A).",3,"Stadt Zürich",3,"Kreis 3",27198.0,4667,7352,50.82,38.8,61.2,"",""
"2014-11-30",2,"Kanton Zürich","C. Stichfrage: Falls die Vorlagen A und B angenommen werden: Welche Vorlage soll in Kraft treten? (""Ja""= Vorlage A).",3,"Stadt Zürich",2,"Kreis 1+2",22020.0,3179,6719,52.38,32.1,67.9,"",""
"2014-11-30",2,"Kanton Zürich","C. Stichfrage: Falls die Vorlagen A und B angenommen werden: Welche Vorlage soll in Kraft treten? (""Ja""= Vorlage A).",2,"Kanton Zürich","","",877758.0,125188,244050,49.74,33.9,66.1,"",""
"2014-11-30",2,"Kanton Zürich","A: Kantonale Volksinitiative: «Mehr Qualität im Unterricht dank kleinerer Klassen (Klassengrössen-Initiative)»",3,"Stadt Zürich",10,"Kreis 12",14559.0,2249,2787,36.49,44.7,55.3,"",""
"2014-11-30",2,"Kanton Zürich","B: Gegenvorschlag des Kantonsrates Lehrpersonalgesetz (LPG) (Änderung vom 30. Juni 2014; Verringerung der durchschnittlichen Klassengrösse) ",3,"Stadt Zürich",10,"Kreis 12",14559.0,2713,2020,36.49,57.3,42.7,"",""
"2014-11-30",2,"Kanton Zürich","B: Gegenvorschlag des Kantonsrates Lehrpersonalgesetz (LPG) (Änderung vom 30. Juni 2014; Verringerung der durchschnittlichen Klassengrösse) ",3,"Stadt Zürich",9,"Kreis 11",35979.0,8502,6106,44.28,58.2,41.8,"",""
"2014-11-30",2,"Kanton Zürich","B: Gegenvorschlag des Kantonsrates Lehrpersonalgesetz (LPG) (Änderung vom 30. Juni 2014; Verringerung der durchschnittlichen Klassengrösse) ",3,"Stadt Zürich",8,"Kreis 10",23153.0,7726,4537,57.05,63.0,37.0,"",""
"2014-11-30",2,"Kanton Zürich","B: Gegenvorschlag des Kantonsrates Lehrpersonalgesetz (LPG) (Änderung vom 30. Juni 2014; Verringerung der durchschnittlichen Klassengrösse) ",3,"Stadt Zürich",7,"Kreis 9",28588.0,6958,4810,45.58,59.1,40.9,"",""
"2014-11-30",2,"Kanton Zürich","B: Gegenvorschlag des Kantonsrates Lehrpersonalgesetz (LPG) (Änderung vom 30. Juni 2014; Verringerung der durchschnittlichen Klassengrösse) ",3,"Stadt Zürich",6,"Kreis 7+8",30256.0,9786,7040,60.41,58.2,41.8,"",""
"2014-11-30",2,"Kanton Zürich","B: Gegenvorschlag des Kantonsrates Lehrpersonalgesetz (LPG) (Änderung vom 30. Juni 2014; Verringerung der durchschnittlichen Klassengrösse) ",3,"Stadt Zürich",4,"Kreis 4+5",22502.0,6839,3227,48.62,67.9,32.1,"",""
"2014-11-30",2,"Kanton Zürich","B: Gegenvorschlag des Kantonsrates Lehrpersonalgesetz (LPG) (Änderung vom 30. Juni 2014; Verringerung der durchschnittlichen Klassengrösse) ",3,"Stadt Zürich",3,"Kreis 3",27198.0,8405,4216,50.82,66.6,33.4,"",""
"2014-11-30",2,"Kanton Zürich","B: Gegenvorschlag des Kantonsrates Lehrpersonalgesetz (LPG) (Änderung vom 30. Juni 2014; Verringerung der durchschnittlichen Klassengrösse) ",3,"Stadt Zürich",2,"Kreis 1+2",22020.0,6306,4250,52.38,59.7,40.3,"",""
"2014-11-30",2,"Kanton Zürich","B: Gegenvorschlag des Kantonsrates Lehrpersonalgesetz (LPG) (Änderung vom 30. Juni 2014; Verringerung der durchschnittlichen Klassengrösse) ",3,"Stadt Zürich","","",222532.0,63594,39741,50.68,61.5,38.5,"",""
"2014-11-30",2,"Kanton Zürich","B: Gegenvorschlag des Kantonsrates Lehrpersonalgesetz (LPG) (Änderung vom 30. Juni 2014; Verringerung der durchschnittlichen Klassengrösse) ",2,"Kanton Zürich","","",877758.0,211480,185052,49.74,53.3,46.7,"",""
"2014-11-30",2,"Kanton Zürich","Kantonale Volksinitiative «Bahnhof Stadelhofen: pünktlich und zuverlässig»",3,"Stadt Zürich",5,"Kreis 6",18277.0,3394,7113,60.08,32.3,67.7,"",""
"2014-11-30",2,"Kanton Zürich","Beschluss des Kantonsrates über einen Staatsbeitrag an den Bau der Tramverbindung Hardbrücke in Zürich-West",3,"Stadt Zürich",4,"Kreis 4+5",22502.0,8836,2365,50.81,78.9,21.1,"",""
"2014-11-30",2,"Kanton Zürich","Kantonale Volksinitiative «Bahnhof Stadelhofen: pünktlich und zuverlässig»",3,"Stadt Zürich",3,"Kreis 3",27198.0,4721,8744,52.13,35.1,64.9,"",""
"2014-11-30",1,"Eidgenossenschaft","Volksinitiative vom 19.10.2012 «Schluss mit den Steuerprivilegien für Millionäre (Abschaffung der Pauschalbesteuerung)»",3,"Stadt Zürich",10,"Kreis 12",14559.0,3355,2352,39.82,58.8,41.2,"",""
"2014-11-30",1,"Eidgenossenschaft","Volksinitiative vom 02.11.2012 «Stopp der Überbevölkerung - zur Sicherung der natürlichen Lebensgrundlagen» ",3,"Stadt Zürich",9,"Kreis 11",35979.0,4413,12606,48.05,25.9,74.1,"",""
"2014-11-30",1,"Eidgenossenschaft","Volksinitiative vom 02.11.2012 «Stopp der Überbevölkerung - zur Sicherung der natürlichen Lebensgrundlagen» ",3,"Stadt Zürich",8,"Kreis 10",23153.0,2531,11668,62.14,17.8,82.2,"",""
"2014-11-30",1,"Eidgenossenschaft","Volksinitiative vom 02.11.2012 «Stopp der Überbevölkerung - zur Sicherung der natürlichen Lebensgrundlagen» ",3,"Stadt Zürich",7,"Kreis 9",28588.0,3694,10308,49.7,26.4,73.6,"",""
"2014-11-30",1,"Eidgenossenschaft","Volksinitiative vom 02.11.2012 «Stopp der Überbevölkerung - zur Sicherung der natürlichen Lebensgrundlagen» ",3,"Stadt Zürich",6,"Kreis 7+8",30256.0,2770,16918,65.91,14.1,85.9,"",""
"2014-11-30",1,"Eidgenossenschaft","Volksinitiative vom 02.11.2012 «Stopp der Überbevölkerung - zur Sicherung der natürlichen Lebensgrundlagen» ",3,"Stadt Zürich",5,"Kreis 6",18277.0,1708,9794,63.8,14.8,85.2,"",""
"2014-11-30",1,"Eidgenossenschaft","Volksinitiative vom 02.11.2012 «Stopp der Überbevölkerung - zur Sicherung der natürlichen Lebensgrundlagen» ",3,"Stadt Zürich",4,"Kreis 4+5",22502.0,1446,10471,53.57,12.1,87.9,"",""
"2014-11-30",1,"Eidgenossenschaft","Volksinitiative vom 02.11.2012 «Stopp der Überbevölkerung - zur Sicherung der natürlichen Lebensgrundlagen» ",3,"Stadt Zürich",3,"Kreis 3",27198.0,2424,12417,55.33,16.3,83.7,"",""
"2014-11-30",1,"Eidgenossenschaft","Volksinitiative vom 02.11.2012 «Stopp der Überbevölkerung - zur Sicherung der natürlichen Lebensgrundlagen» ",3,"Stadt Zürich",2,"Kreis 1+2",22020.0,2233,10184,57.24,18.0,82.0,"",""
"2014-11-30",1,"Eidgenossenschaft","Volksinitiative vom 02.11.2012 «Stopp der Überbevölkerung - zur Sicherung der natürlichen Lebensgrundlagen» ",2,"Kanton Zürich","","",900004.0,115853,359962,53.7,24.3,75.7,"",""
"2014-11-30",1,"Eidgenossenschaft","Volksinitiative vom 02.11.2012 «Stopp der Überbevölkerung - zur Sicherung der natürlichen Lebensgrundlagen» ",1,"Eidgenossenschaft","","",5247489.0,671099,1920454,50.0,25.9,74.1,"0","20 6/2"
"2014-11-30",1,"Eidgenossenschaft","Volksinitiative vom 19.10.2012 «Schluss mit den Steuerprivilegien für Millionäre (Abschaffung der Pauschalbesteuerung)»",3,"Stadt Zürich",9,"Kreis 11",35979.0,9413,7483,47.86,55.7,44.3,"",""
"2014-11-30",1,"Eidgenossenschaft","Volksinitiative vom 20.03.2013 «Rettet unser Schweizer Gold (Gold-Initiative)» ",1,"Eidgenossenschaft","","",5247489.0,580528,1974137,49.8,22.7,77.3,"0","20 6/2"
"2014-11-30",1,"Eidgenossenschaft","Volksinitiative vom 19.10.2012 «Schluss mit den Steuerprivilegien für Millionäre (Abschaffung der Pauschalbesteuerung)»",3,"Stadt Zürich",8,"Kreis 10",23153.0,8111,5934,61.82,57.8,42.2,"",""
"2014-11-30",1,"Eidgenossenschaft","Volksinitiative vom 19.10.2012 «Schluss mit den Steuerprivilegien für Millionäre (Abschaffung der Pauschalbesteuerung)»",3,"Stadt Zürich",7,"Kreis 9",28588.0,7999,5856,49.43,57.7,42.3,"",""
"2014-11-30",1,"Eidgenossenschaft","Volksinitiative vom 19.10.2012 «Schluss mit den Steuerprivilegien für Millionäre (Abschaffung der Pauschalbesteuerung)»",3,"Stadt Zürich",6,"Kreis 7+8",30256.0,9672,9815,65.67,49.6,50.4,"",""
"2014-11-30",1,"Eidgenossenschaft","Volksinitiative vom 19.10.2012 «Schluss mit den Steuerprivilegien für Millionäre (Abschaffung der Pauschalbesteuerung)»",3,"Stadt Zürich",5,"Kreis 6",18277.0,6639,4651,63.06,58.8,41.2,"",""
"2014-11-30",1,"Eidgenossenschaft","Volksinitiative vom 19.10.2012 «Schluss mit den Steuerprivilegien für Millionäre (Abschaffung der Pauschalbesteuerung)»",3,"Stadt Zürich",4,"Kreis 4+5",22502.0,7717,4024,53.12,65.7,34.3,"",""
"2014-11-30",1,"Eidgenossenschaft","Volksinitiative vom 19.10.2012 «Schluss mit den Steuerprivilegien für Millionäre (Abschaffung der Pauschalbesteuerung)»",3,"Stadt Zürich",3,"Kreis 3",27198.0,9202,5406,54.99,63.0,37.0,"",""
"2014-11-30",1,"Eidgenossenschaft","Volksinitiative vom 19.10.2012 «Schluss mit den Steuerprivilegien für Millionäre (Abschaffung der Pauschalbesteuerung)»",3,"Stadt Zürich",2,"Kreis 1+2",22020.0,6501,5787,56.89,52.9,47.1,"",""
"2014-11-30",1,"Eidgenossenschaft","Volksinitiative vom 19.10.2012 «Schluss mit den Steuerprivilegien für Millionäre (Abschaffung der Pauschalbesteuerung)»",3,"Stadt Zürich","","",244778.0,72902,55426,53.49,56.8,43.2,"",""
"2014-11-30",1,"Eidgenossenschaft","Volksinitiative vom 19.10.2012 «Schluss mit den Steuerprivilegien für Millionäre (Abschaffung der Pauschalbesteuerung)»",2,"Kanton Zürich","","",900004.0,231964,240641,53.53,49.1,50.9,"",""
"2014-11-30",2,"Kanton Zürich","Kantonale Volksinitiative «Bahnhof Stadelhofen: pünktlich und zuverlässig»",3,"Stadt Zürich",2,"Kreis 1+2",22020.0,3859,7473,53.54,34.1,65.9,"",""
"2014-11-30",1,"Eidgenossenschaft","Volksinitiative vom 02.11.2012 «Stopp der Überbevölkerung - zur Sicherung der natürlichen Lebensgrundlagen» ",3,"Stadt Zürich",10,"Kreis 12",14559.0,1928,3800,39.8,33.7,66.3,"",""
"2014-11-30",1,"Eidgenossenschaft","Volksinitiative vom 02.11.2012 «Stopp der Überbevölkerung - zur Sicherung der natürlichen Lebensgrundlagen» ",3,"Stadt Zürich","","",244778.0,24972,104831,53.78,19.2,80.8,"",""
"2014-11-30",1,"Eidgenossenschaft","Volksinitiative vom 20.03.2013 «Rettet unser Schweizer Gold (Gold-Initiative)» ",2,"Kanton Zürich","","",900004.0,96453,372399,53.7,20.6,79.4,"",""
"2014-11-30",2,"Kanton Zürich","Beschluss des Kantonsrates über einen Staatsbeitrag an den Bau der Tramverbindung Hardbrücke in Zürich-West",3,"Stadt Zürich","","",222532.0,81757,32514,52.5,71.5,28.5,"",""
"2014-11-30",2,"Kanton Zürich","Kantonale Volksinitiative «Bahnhof Stadelhofen: pünktlich und zuverlässig»",3,"Stadt Zürich","","",222532.0,38214,72999,52.08,34.4,65.6,"",""
"2014-11-30",1,"Eidgenossenschaft","Volksinitiative vom 20.03.2013 «Rettet unser Schweizer Gold (Gold-Initiative)» ",3,"Stadt Zürich","","",244778.0,21180,106063,53.25,16.6,83.4,"",""
"2014-11-30",2,"Kanton Zürich","Beschluss des Kantonsrates über einen Staatsbeitrag an den Bau der Tramverbindung Hardbrücke in Zürich-West",3,"Stadt Zürich",10,"Kreis 12",14559.0,3499,1907,37.91,64.7,35.3,"",""
"2014-11-30",2,"Kanton Zürich","Beschluss des Kantonsrates über einen Staatsbeitrag an den Bau der Tramverbindung Hardbrücke in Zürich-West",3,"Stadt Zürich",9,"Kreis 11",35979.0,10911,5218,45.81,67.6,32.4,"",""
"2014-11-30",2,"Kanton Zürich","Beschluss des Kantonsrates über einen Staatsbeitrag an den Bau der Tramverbindung Hardbrücke in Zürich-West",3,"Stadt Zürich",8,"Kreis 10",23153.0,9148,4367,59.47,67.7,32.3,"",""
"2014-11-30",2,"Kanton Zürich","Beschluss des Kantonsrates über einen Staatsbeitrag an den Bau der Tramverbindung Hardbrücke in Zürich-West",3,"Stadt Zürich",7,"Kreis 9",28588.0,8173,5190,47.7,61.2,38.8,"",""
"2014-11-30",2,"Kanton Zürich","Beschluss des Kantonsrates über einen Staatsbeitrag an den Bau der Tramverbindung Hardbrücke in Zürich-West",3,"Stadt Zürich",6,"Kreis 7+8",30256.0,13906,4401,62.06,76.0,24.0,"",""
"2014-11-30",2,"Kanton Zürich","Beschluss des Kantonsrates über einen Staatsbeitrag an den Bau der Tramverbindung Hardbrücke in Zürich-West",3,"Stadt Zürich",5,"Kreis 6",18277.0,8195,2597,60.37,75.9,24.1,"",""
"2014-11-30",1,"Eidgenossenschaft","Volksinitiative vom 19.10.2012 «Schluss mit den Steuerprivilegien für Millionäre (Abschaffung der Pauschalbesteuerung)»",1,"Eidgenossenschaft","","",5247489.0,1053125,1528114,49.9,40.8,59.2,"1","19 6/2"
"2014-11-30",2,"Kanton Zürich","Beschluss des Kantonsrates über einen Staatsbeitrag an den Bau der Tramverbindung Hardbrücke in Zürich-West",3,"Stadt Zürich",3,"Kreis 3",27198.0,10347,3631,52.6,74.0,26.0,"",""
"2014-11-30",2,"Kanton Zürich","Beschluss des Kantonsrates über einen Staatsbeitrag an den Bau der Tramverbindung Hardbrücke in Zürich-West",3,"Stadt Zürich",2,"Kreis 1+2",22020.0,8742,2838,53.91,75.5,24.5,"",""
"2014-11-30",2,"Kanton Zürich","Kantonale Volksinitiative «Bahnhof Stadelhofen: pünktlich und zuverlässig»",2,"Kanton Zürich","","",877758.0,141538,283115,50.52,33.3,66.7,"",""
"2014-11-30",2,"Kanton Zürich","Beschluss des Kantonsrates über einen Staatsbeitrag an den Bau der Tramverbindung Hardbrücke in Zürich-West",2,"Kanton Zürich","","",877758.0,282198,145183,50.61,66.0,34.0,"",""
"2014-11-30",1,"Eidgenossenschaft","Volksinitiative vom 20.03.2013 «Rettet unser Schweizer Gold (Gold-Initiative)» ",3,"Stadt Zürich",9,"Kreis 11",35979.0,3601,13135,47.67,21.5,78.5,"",""
"2014-11-30",1,"Eidgenossenschaft","Volksinitiative vom 20.03.2013 «Rettet unser Schweizer Gold (Gold-Initiative)» ",3,"Stadt Zürich",8,"Kreis 10",23153.0,2046,11882,61.58,14.7,85.3,"",""
"2014-11-30",1,"Eidgenossenschaft","Volksinitiative vom 20.03.2013 «Rettet unser Schweizer Gold (Gold-Initiative)» ",3,"Stadt Zürich",7,"Kreis 9",28588.0,2929,10788,49.15,21.4,78.6,"",""
