Anhänger_Anderer,Anhänger_Benzin,Anhänger_Benzin-elektrisch: Normal-Hybrid,Anhänger_Benzin-elektrisch: Plug-in-Hybrid,Anhänger_Diesel,Anhänger_Diesel-elektrisch: Normal-Hybrid,Anhänger_Diesel-elektrisch: Plug-in-Hybrid,Anhänger_Elektrisch,Anhänger_Gas (mono- und bivalent),Anhänger_Ohne Motor,Anhänger_Wasserstoff,Industriefahrzeuge_Anderer,Industriefahrzeuge_Benzin,Industriefahrzeuge_Benzin-elektrisch: Normal-Hybrid,Industriefahrzeuge_Benzin-elektrisch: Plug-in-Hybrid,Industriefahrzeuge_Diesel,Industriefahrzeuge_Diesel-elektrisch: Normal-Hybrid,Industriefahrzeuge_Diesel-elektrisch: Plug-in-Hybrid,Industriefahrzeuge_Elektrisch,Industriefahrzeuge_Gas (mono- und bivalent),Industriefahrzeuge_Ohne Motor,Industriefahrzeuge_Wasserstoff,Landwirtschaftsfahrzeuge_Anderer,Landwirtschaftsfahrzeuge_Benzin,Landwirtschaftsfahrzeuge_Benzin-elektrisch: Normal-Hybrid,Landwirtschaftsfahrzeuge_Benzin-elektrisch: Plug-in-Hybrid,Landwirtschaftsfahrzeuge_Diesel,Landwirtschaftsfahrzeuge_Diesel-elektrisch: Normal-Hybrid,Landwirtschaftsfahrzeuge_Diesel-elektrisch: Plug-in-Hybrid,Landwirtschaftsfahrzeuge_Elektrisch,Landwirtschaftsfahrzeuge_Gas (mono- und bivalent),Landwirtschaftsfahrzeuge_Ohne Motor,Landwirtschaftsfahrzeuge_Wasserstoff,Motorräder_Anderer,Motorräder_Benzin,Motorräder_Benzin-elektrisch: Normal-Hybrid,Motorräder_Benzin-elektrisch: Plug-in-Hybrid,Motorräder_Diesel,Motorräder_Diesel-elektrisch: Normal-Hybrid,Motorräder_Diesel-elektrisch: Plug-in-Hybrid,Motorräder_Elektrisch,Motorräder_Gas (mono- und bivalent),Motorräder_Ohne Motor,Motorräder_Wasserstoff,Personentransportfahrzeuge_Anderer,Personentransportfahrzeuge_Benzin,Personentransportfahrzeuge_Benzin-elektrisch: Normal-Hybrid,Personentransportfahrzeuge_Benzin-elektrisch: Plug-in-Hybrid,Personentransportfahrzeuge_Diesel,Personentransportfahrzeuge_Diesel-elektrisch: Normal-Hybrid,Personentransportfahrzeuge_Diesel-elektrisch: Plug-in-Hybrid,Personentransportfahrzeuge_Elektrisch,Personentransportfahrzeuge_Gas (mono- und bivalent),Personentransportfahrzeuge_Ohne Motor,Personentransportfahrzeuge_Wasserstoff,Personenwagen_Anderer,Personenwagen_Benzin,Personenwagen_Benzin-elektrisch: Normal-Hybrid,Personenwagen_Benzin-elektrisch: Plug-in-Hybrid,Personenwagen_Diesel,Personenwagen_Diesel-elektrisch: Normal-Hybrid,Personenwagen_Diesel-elektrisch: Plug-in-Hybrid,Personenwagen_Elektrisch,Personenwagen_Gas (mono- und bivalent),Personenwagen_Ohne Motor,Personenwagen_Wasserstoff,Sachentransportfahrzeuge_Anderer,Sachentransportfahrzeuge_Benzin,Sachentransportfahrzeuge_Benzin-elektrisch: Normal-Hybrid,Sachentransportfahrzeuge_Benzin-elektrisch: Plug-in-Hybrid,Sachentransportfahrzeuge_Diesel,Sachentransportfahrzeuge_Diesel-elektrisch: Normal-Hybrid,Sachentransportfahrzeuge_Diesel-elektrisch: Plug-in-Hybrid,Sachentransportfahrzeuge_Elektrisch,Sachentransportfahrzeuge_Gas (mono- und bivalent),Sachentransportfahrzeuge_Ohne Motor,Sachentransportfahrzeuge_Wasserstoff,Gemeinde,Kanton,Bezirk
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,21,5,0,5,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Oberembrach,Zï¿½rich,Bezirk Bï¿½lach
0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,La Cï¿½te-aux-Fï¿½es,Neuchï¿½tel,Canton de Neuchï¿½tel
0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Les Verriï¿½res,Neuchï¿½tel,Canton de Neuchï¿½tel
0,0,0,0,0,0,0,0,0,28,0,0,1,0,0,16,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,34,0,0,0,0,0,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,348,17,1,81,1,0,8,0,0,0,0,1,0,0,26,0,0,0,0,0,0,Val-de-Travers,Neuchï¿½tel,Canton de Neuchï¿½tel
0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,99,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,728,45,8,398,29,0,83,5,0,1,0,17,0,0,180,0,0,4,0,0,0,Opfikon,Zï¿½rich,Bezirk Bï¿½lach
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,33,4,0,8,0,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,Aire-la-Ville,Genï¿½ve,Canton de Genï¿½ve
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,74,8,4,3,1,0,7,0,0,0,0,2,0,0,5,0,0,1,0,0,0,Aniï¿½res,Genï¿½ve,Canton de Genï¿½ve
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,37,3,0,4,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Avully,Genï¿½ve,Canton de Genï¿½ve
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,33,3,2,5,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Avusy,Genï¿½ve,Canton de Genï¿½ve
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55,7,0,12,1,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,Bardonnex,Genï¿½ve,Canton de Genï¿½ve
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,89,18,6,15,1,0,5,0,0,0,0,2,0,0,6,0,0,0,0,0,0,Bellevue,Genï¿½ve,Canton de Genï¿½ve
0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,110,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,231,20,1,18,0,0,10,2,0,0,0,6,0,0,19,0,0,1,0,0,0,Bernex,Genï¿½ve,Canton de Genï¿½ve
0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,461,63,7,96,5,0,37,2,0,0,0,19,0,0,143,0,0,5,0,0,0,Carouge (GE),Genï¿½ve,Canton de Genï¿½ve
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,0,3,8,0,0,2,0,0,0,0,1,0,0,4,0,0,0,0,0,0,Cartigny,Genï¿½ve,Canton de Genï¿½ve
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,3,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Cï¿½ligny,Genï¿½ve,Canton de Genï¿½ve
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,3,0,9,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Chancy,Genï¿½ve,Canton de Genï¿½ve
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,251,31,14,44,8,0,25,0,0,0,0,1,0,0,9,0,0,0,0,0,0,Chï¿½ne-Bougeries,Genï¿½ve,Canton de Genï¿½ve
0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,130,21,3,24,1,0,2,0,0,0,0,5,0,0,20,0,0,0,1,0,0,Chï¿½ne-Bourg,Genï¿½ve,Canton de Genï¿½ve
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,2,6,1,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Choulex,Genï¿½ve,Canton de Genï¿½ve
0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,23,6,1,7,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Collex-Bossy,Genï¿½ve,Canton de Genï¿½ve
0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,252,33,12,36,7,0,19,0,0,0,0,10,0,0,23,0,0,0,0,0,0,Collonge-Bellerive,Genï¿½ve,Canton de Genï¿½ve
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,181,14,13,39,4,0,19,0,0,0,0,1,0,0,5,0,0,0,0,0,0,Cologny,Genï¿½ve,Canton de Genï¿½ve
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,97,12,1,8,0,0,2,0,0,0,0,0,0,0,11,0,0,0,0,0,0,Confignon,Genï¿½ve,Canton de Genï¿½ve
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,8,1,13,1,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,Corsier (GE),Genï¿½ve,Canton de Genï¿½ve
0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,18,0,0,8,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Ferenbalm,Bern / Berne,Verwaltungskreis Bern-Mittelland
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,6,1,6,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,Dardagny,Genï¿½ve,Canton de Genï¿½ve
0,0,0,0,0,0,0,0,0,82,0,0,3,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1562,0,0,1,0,0,30,0,0,0,0,4,0,0,39,4,0,0,0,0,0,1,2994,418,101,655,40,0,154,15,0,0,0,102,0,0,278,0,0,16,13,0,0,Genï¿½ve,Genï¿½ve,Canton de Genï¿½ve
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,68,11,0,10,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Genthod,Genï¿½ve,Canton de Genï¿½ve
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,213,33,7,36,1,0,5,0,0,0,0,4,0,0,14,0,0,1,0,0,0,Le Grand-Saconnex,Genï¿½ve,Canton de Genï¿½ve
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Gy,Genï¿½ve,Canton de Genï¿½ve
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,1,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hermance,Genï¿½ve,Canton de Genï¿½ve
0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,36,3,3,3,1,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,Jussy,Genï¿½ve,Canton de Genï¿½ve
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,17,0,0,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Laconnex,Genï¿½ve,Canton de Genï¿½ve
0,0,0,0,0,0,0,0,0,14,0,0,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,806,73,12,153,9,0,29,2,0,0,0,36,0,0,73,0,0,2,1,0,0,Lancy,Genï¿½ve,Canton de Genï¿½ve
0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,29,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,60,10,0,10,1,0,3,0,0,0,0,3,0,0,16,0,0,0,0,0,0,Meinier,Genï¿½ve,Canton de Genï¿½ve
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,2,1,8,0,0,3,0,0,0,0,1,0,0,14,0,0,0,0,0,0,Frauenkappelen,Bern / Berne,Verwaltungskreis Bern-Mittelland
0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,743,65,16,220,6,0,19,1,0,0,0,25,0,0,165,0,0,2,0,0,0,Meyrin,Genï¿½ve,Canton de Genï¿½ve
0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,250,23,1,41,3,0,7,2,0,0,0,4,0,0,10,0,0,0,1,0,0,Onex,Genï¿½ve,Canton de Genï¿½ve
0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,9,2,16,2,0,5,0,0,0,0,0,0,0,22,0,0,0,0,0,0,Perly-Certoux,Genï¿½ve,Canton de Genï¿½ve
0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,315,27,4,82,4,0,28,0,0,0,0,10,0,0,95,0,0,1,0,0,0,Plan-les-Ouates,Genï¿½ve,Canton de Genï¿½ve
0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,109,16,2,14,1,0,8,1,0,0,0,0,0,0,2,0,0,0,0,0,0,Pregny-Chambï¿½sy,Genï¿½ve,Canton de Genï¿½ve
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,22,2,1,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Presinge,Genï¿½ve,Canton de Genï¿½ve
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,53,9,2,5,1,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,Puplinge,Genï¿½ve,Canton de Genï¿½ve
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Russin,Genï¿½ve,Canton de Genï¿½ve
0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,82,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,298,67,4,44,2,0,5,0,0,0,0,13,0,0,57,1,0,1,0,0,0,Satigny,Genï¿½ve,Canton de Genï¿½ve
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,1,2,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Soral,Genï¿½ve,Canton de Genï¿½ve
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,229,28,3,48,3,0,16,0,0,0,0,3,0,0,31,0,0,1,0,0,0,Thï¿½nex,Genï¿½ve,Canton de Genï¿½ve
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,75,15,5,11,0,0,5,0,0,0,0,1,0,0,8,0,0,0,0,0,0,Troinex,Genï¿½ve,Canton de Genï¿½ve
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,83,14,6,17,2,0,12,0,0,0,0,2,0,0,2,0,0,0,0,0,0,Vandoeuvres,Genï¿½ve,Canton de Genï¿½ve
0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,258,0,0,0,0,0,1,0,0,0,0,0,0,0,35,2,0,0,0,0,0,0,589,70,12,117,8,0,21,4,0,0,0,30,0,0,130,0,0,5,9,0,0,Vernier,Genï¿½ve,Canton de Genï¿½ve
0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,253,24,0,40,2,0,14,0,0,0,0,4,0,0,18,0,0,0,0,0,0,Versoix,Genï¿½ve,Canton de Genï¿½ve
0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,139,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,254,35,15,39,4,0,22,0,0,0,0,7,0,0,12,0,0,0,0,0,0,Veyrier,Genï¿½ve,Canton de Genï¿½ve
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Gurbrï¿½,Bern / Berne,Verwaltungskreis Bern-Mittelland
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Kriechenwil,Bern / Berne,Verwaltungskreis Bern-Mittelland
0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51,9,0,8,1,0,6,0,0,0,0,1,0,0,12,0,0,0,0,0,0,Laupen,Bern / Berne,Verwaltungskreis Bern-Mittelland
0,0,0,0,0,0,0,0,0,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,102,8,0,24,0,0,5,0,0,0,0,3,0,0,20,0,0,0,0,0,0,Mï¿½hleberg,Bern / Berne,Verwaltungskreis Bern-Mittelland
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Mï¿½nchenwiler,Bern / Berne,Verwaltungskreis Bern-Mittelland
0,0,0,0,0,0,0,0,0,21,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,100,8,2,42,0,0,10,1,0,0,0,2,0,0,11,0,0,0,0,0,0,Rafz,Zï¿½rich,Bezirk Bï¿½lach
0,0,0,0,0,0,0,0,0,14,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,98,11,2,31,1,0,9,0,0,0,0,0,0,0,13,0,0,0,0,0,0,Neuenegg,Bern / Berne,Verwaltungskreis Bern-Mittelland
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,1,8,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Boï¿½court,Jura,District de Delï¿½mont
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Bourrignon,Jura,District de Delï¿½mont
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Chï¿½tillon (JU),Jura,District de Delï¿½mont
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Courchapoix,Jura,District de Delï¿½mont
0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,21,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,82,4,0,23,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,Courrendlin,Jura,District de Delï¿½mont
0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,7,0,18,0,0,3,1,0,0,0,1,0,0,6,0,0,0,0,0,0,Courroux,Jura,District de Delï¿½mont
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wileroltigen,Bern / Berne,Verwaltungskreis Bern-Mittelland
